Name,No Race,Native American (self reported),East Asian,African or Af-Am Self Reported,Hispanic,White Self Reported,Other Undefined Race
Shafeeq,0,0,1,0,0,0,0
Woody,1,0,0,0,0,0,0
Anoka,0,0,0,1,0,0,0
Kailasa,0,0,1,0,0,0,0
Harter,1,0,0,0,0,0,0
Thimmaiah,0,0,1,0,0,0,0
Borjian,0,0,0,0,0,1,0
Lok,1,0,0,0,0,0,0
Loh,1,0,0,0,0,0,0
Loi,1,0,0,0,0,0,0
Patton,1,0,0,0,0,0,0
Loo,1,0,0,0,0,0,0
Junes,1,0,0,0,0,0,0
Delisser,1,0,0,0,0,0,0
Lor,7,0,2,0,0,0,0
Jaikaran,0,0,1,0,0,0,0
Cardenas,0,0,0,0,1,0,0
Goodson,1,0,0,0,0,0,0
De La Nuez Hernandez,0,0,0,0,1,0,0
Ramappa,1,0,0,0,0,0,0
Ghent,1,0,0,0,0,0,0
Enoicy,1,0,0,0,0,0,0
Filsaime,1,0,0,0,0,0,0
Mekei,0,0,0,1,0,0,0
Venjohn,1,0,0,0,0,0,0
Quesada,1,0,0,0,0,0,0
Swantic,1,0,0,0,0,0,0
Worthy,1,0,0,0,0,0,0
Vega Mesa,0,0,0,0,1,0,0
Wellington,1,0,0,1,0,1,0
Livingston,1,0,0,1,0,1,1
Neplo,1,0,0,0,0,0,0
Ydore,1,0,0,0,0,0,0
Phane,0,0,1,0,0,0,0
Muhareb,0,0,0,0,0,0,1
Ang,0,0,1,0,0,0,0
Tuliao,1,0,0,0,0,0,0
Farmur,1,0,0,0,0,0,0
Khoshlesan,0,0,0,0,0,0,1
Josaphat,0,0,0,1,0,0,0
Fisk,0,0,0,0,0,1,0
Averett,1,0,0,0,0,0,0
Fish,1,0,0,0,0,0,0
Hayley,1,0,0,0,0,0,0
Lassiter,2,0,0,0,0,0,0
Larocca,1,0,0,0,0,0,0
Yon,1,0,0,0,0,0,0
Yom,1,0,2,0,0,0,0
Muthell Chidder,1,0,0,0,0,0,0
Ruero,1,0,0,0,0,0,0
Ekeanyanwu,0,0,0,1,0,0,0
Bembry,1,0,0,0,0,0,0
Jarmon,1,0,0,0,0,0,0
Honeycutt,2,0,0,0,0,0,0
You,1,0,0,0,0,0,0
Traore,2,0,0,0,0,0,0
Palacio,0,0,0,0,0,0,1
Jerbi,1,0,0,0,0,0,0
Bear,1,0,0,0,0,0,0
Beam,0,0,0,0,0,2,0
Bean,2,0,0,0,0,1,0
Savalle,0,0,0,0,0,1,0
Coston,0,0,0,1,0,0,0
Lopez Camejo,1,0,0,0,0,0,0
Khawasa,0,0,1,0,0,0,0
Arango,1,0,0,0,0,0,0
Rodil,0,0,1,0,0,0,0
Wallen,1,0,0,0,0,0,0
Myrthil,1,0,0,0,0,0,0
Edson-Flynn,0,0,0,1,0,0,0
Malone,2,0,0,1,0,1,0
Sangi,1,0,0,0,0,0,0
Marcelin,3,0,0,1,0,0,0
Waller,1,0,0,1,0,0,0
Bouhout,0,0,0,0,0,1,0
Pernas,0,0,0,0,1,0,0
Mitchell,14,0,0,9,0,0,2
Burch,0,0,0,1,0,0,0
Grimes,1,0,0,1,0,1,0
Hileman Branic,0,0,0,0,0,0,1
Lo Prinzo,0,0,0,0,0,1,0
Durkin,0,0,0,0,0,1,0
Stern,0,0,0,0,0,0,1
Cotton,4,0,0,0,0,0,0
Gratia,1,0,0,0,0,0,0
Serai,1,0,0,0,0,0,0
Maldonato,0,0,0,0,0,0,1
Casas Gutierrez,1,0,0,0,0,0,0
Brkic,0,0,0,0,0,1,0
Xiaoxia,1,0,0,0,0,0,0
Couto,1,0,0,0,0,0,0
Balkus,1,0,0,0,0,0,0
Romero Caballero,0,0,0,0,1,0,0
Erskine,1,0,0,0,0,0,0
Fleurimond,0,0,0,1,0,0,0
Almira Gonzalez,0,0,0,0,1,0,0
Urias,0,0,0,0,0,0,1
Zutell,0,0,0,0,0,0,1
Sanie,1,0,0,0,0,0,0
Porter,6,0,0,1,0,0,1
Rahim,1,0,0,1,0,0,0
Pigg,1,0,0,0,0,0,0
Aldana,0,0,0,0,0,1,0
Ndure,1,0,0,0,0,0,0
Noueihed,0,0,0,0,0,1,0
Bu,1,0,0,0,0,0,0
Geyrozaga,0,0,1,0,0,0,0
Sorongon,1,0,0,0,0,0,0
Socorro,0,0,0,0,1,0,0
Willis,2,0,0,2,0,0,0
Ponds,0,0,0,1,0,0,0
Mian,1,0,0,0,0,0,0
Pernas Palomino,1,0,0,0,0,0,0
McCobb,0,0,0,1,0,0,0
Kellon,1,0,0,0,0,0,0
Rhazi,1,0,0,0,0,0,0
Nelson,5,0,0,6,0,2,1
Hikeezi,1,0,0,0,0,0,0
Doby,1,0,0,0,0,0,0
Airesman,1,0,0,0,0,0,0
Kite,1,0,0,0,0,0,0
Morandeira,1,0,0,0,0,0,0
Cady,0,0,0,0,0,1,0
Hagins,1,0,0,0,0,0,0
Haagensen,1,0,0,0,0,0,0
Kits,1,0,0,0,0,0,0
Babaoghli,1,0,0,0,0,0,0
Faniel,1,0,0,1,0,0,0
Echevarria Ramirez,1,0,0,0,0,0,0
Mileun,0,0,0,1,0,0,0
Zikry,0,0,0,0,0,1,0
Sorany,1,0,0,0,0,0,0
Shubrick,1,0,0,0,0,0,0
Noorhassar,1,0,0,0,0,0,0
Interian,1,0,0,0,0,0,0
Mason,7,0,0,1,0,1,0
Mazur,1,0,0,0,0,0,0
Kershaw,1,0,0,0,0,0,0
Diston,0,0,0,0,0,0,1
Neely,2,0,0,0,0,0,0
Christensen,0,0,1,0,0,1,0
Rolon,1,0,0,0,0,0,1
Nusen,0,0,0,0,0,0,1
Pajaniappan,1,0,0,0,0,0,0
Hanna,1,0,1,0,0,0,0
Pruett,0,0,1,0,0,0,0
Meus,0,0,0,1,0,0,0
Colvin,1,0,0,1,0,0,0
Dassas,0,0,0,1,0,0,0
Merritt,0,0,0,1,0,0,0
Bull,0,0,0,0,0,1,1
Dugazon,0,0,0,1,0,0,0
Bryant,14,0,0,7,0,0,1
Jenrich,1,0,0,0,0,0,0
Narain,1,0,0,0,0,0,0
Kertphairot,0,0,0,0,0,0,1
Redonis,0,0,0,1,0,0,0
Krahn,1,0,0,0,0,0,0
Um,1,0,0,0,0,0,0
Talavera Diaz,1,0,0,0,0,0,0
Gutierrez Leon,1,0,0,0,0,0,0
Siadat,1,0,0,0,0,0,0
Delgado Belzlonia,1,0,0,0,0,0,0
Zaman,1,0,0,0,0,0,1
Sasson,1,0,0,0,0,0,0
Bhalodiya,1,0,0,0,0,0,0
Kucuk,0,0,0,0,0,1,0
Theppanya,1,0,0,0,0,0,0
Fabe,1,0,0,0,0,0,0
Saintilien,0,0,0,0,0,0,1
Dukes,3,0,0,2,0,0,0
Kabymbayeva,1,0,0,0,0,0,0
Pimentel Rojas,1,0,0,0,0,0,0
Dayton,1,0,0,1,0,0,0
Page,2,0,0,0,0,0,0
Canes,1,0,0,0,0,0,0
Minkema,0,0,0,0,0,1,0
Vegas,1,0,0,0,0,0,0
Souza,0,0,0,0,0,0,1
Cochron,1,0,0,0,0,0,0
Savadkohi,0,0,0,0,0,1,0
Bradford,4,0,0,1,0,1,0
Snyder,1,0,0,0,0,2,0
Accime,0,0,0,2,0,0,0
Waldo,0,0,0,1,0,0,0
Faustino,0,0,0,0,0,0,1
Dzin,1,0,0,0,0,0,0
Rusell,1,0,0,0,0,0,0
Sheppard,1,0,0,0,0,0,0
Deme,1,0,0,0,0,0,0
Ponce De Leon,0,0,0,0,1,0,0
Nagabandi,1,0,0,0,0,0,0
Bardhi,1,0,0,0,0,0,0
Zapete,0,0,0,0,1,0,0
Bawaney,1,0,0,0,0,0,0
Lacerda,1,0,0,0,0,0,0
Harricharan,0,0,0,0,0,0,1
Laforest,0,0,0,1,0,0,0
Alexandys Perez,1,0,0,0,0,0,0
Colon Melendez,1,0,0,0,0,0,0
Bethes,0,0,0,0,1,0,0
Widelock,1,0,0,0,0,0,0
Cacal,0,0,1,0,0,0,0
Rajagopalan,1,0,0,0,0,0,0
Bolorbold,1,0,0,0,0,0,0
Blankenship,0,0,0,0,0,1,0
Alle,1,0,0,0,0,0,0
Lake,1,0,0,1,0,1,0
Alli,1,0,0,0,0,0,0
Bacaksiz,0,0,0,0,0,1,0
Loewel,0,0,0,0,0,1,0
Lui,0,0,1,0,0,0,0
Rymer,1,0,0,0,0,0,0
Onekanda,0,0,0,1,0,0,0
Ally,1,0,1,0,0,0,0
Maraima,0,0,0,0,1,0,0
Banerjee,0,0,0,0,0,0,1
Lekwauwa,1,0,0,0,0,0,0
Castro Rodriguez,0,0,0,0,1,0,0
Dharman,0,0,1,0,0,0,0
Wells,5,0,0,0,0,1,0
Abdoulaye,1,0,0,0,0,0,0
Giles,2,0,0,0,0,0,0
Vang,20,0,2,0,0,0,0
Khan Paracha,0,0,1,0,0,0,0
Thanasides,0,0,0,0,0,1,0
Luo,8,0,5,0,0,0,0
Moutry,1,0,0,0,0,0,0
Vann,1,0,0,0,0,0,1
Heer,1,0,0,0,0,0,0
Pillay,0,1,1,0,0,0,0
Sisouvanh,0,0,1,0,0,0,0
Shepherd,1,0,0,1,0,0,0
Suarez,12,1,0,0,4,0,1
Liko,1,0,0,0,0,0,0
Sosa Diaz,0,0,0,0,1,0,0
Morgan,10,0,0,4,0,1,0
Allerton-Minnis,0,0,0,0,0,0,1
Elizabeth,1,0,0,0,0,0,0
Debardelaben,0,0,0,1,0,0,0
Wiliams,1,0,0,0,0,0,0
Talbert,1,0,0,0,0,0,0
Challenger,0,0,0,1,0,0,0
Ihezie,0,0,0,1,0,0,0
Oxendine,0,1,0,0,0,0,0
Healey,0,0,0,0,0,1,0
Ritcher,1,0,0,0,0,0,0
Rosabal,0,0,0,0,2,0,0
Spanish,0,0,0,1,0,0,0
Halnur,1,0,0,0,0,0,0
Chambers,1,0,0,1,0,0,0
Jotojot,0,0,1,0,0,0,0
Kee,3,0,0,1,0,0,0
Savage,1,0,0,0,0,0,0
Kapxhillari,1,0,0,0,0,0,0
Burney,2,0,0,1,0,0,0
Wajahat,1,0,0,0,0,0,0
Comas Ramos,0,0,0,0,1,0,0
Hassan,1,1,0,0,0,0,0
Fanjiang,1,0,0,0,0,0,0
Boles,1,0,0,0,0,0,0
Toledo,1,0,0,0,1,0,0
Bailey,4,0,0,2,0,2,0
Jobanputra,1,0,0,0,0,0,0
Potts,1,0,0,1,0,1,1
Badam,1,0,0,0,0,0,0
Badal,0,0,1,0,0,0,0
Demps,1,0,0,1,0,0,0
Liverpool,1,0,0,0,0,0,0
Klein,3,0,0,0,0,0,0
Pathan,1,0,0,0,0,0,0
Jennings,3,0,0,1,0,0,1
Odama,1,0,0,0,0,0,0
Platt,1,0,0,0,0,0,0
Rahn,0,0,0,0,0,1,0
Louis Jeune,1,0,0,0,0,0,0
Thimote,0,0,0,1,0,0,0
Dougherty,0,0,0,0,0,1,0
Asokan,1,0,0,0,0,0,0
Beecher,1,0,0,0,0,0,0
Daughtry,0,0,0,1,0,0,0
Saintamand,1,0,0,0,0,0,0
Trotz,1,0,0,0,0,0,0
Wilks,1,0,0,0,0,0,0
Saidi,1,0,0,0,0,0,0
Tomic,1,0,0,0,0,0,0
Kabre,1,0,0,0,0,0,0
Khorn,1,0,0,0,0,0,0
Thomas,23,1,2,15,0,5,3
Wineland,1,0,0,0,0,0,0
Dasilva,1,0,0,0,0,0,0
Ruangsorn,0,0,1,0,0,0,0
Hercules,1,0,0,0,0,0,1
Arnett,1,0,0,1,0,0,0
Holloway,4,0,0,0,0,0,1
Frisch,1,0,0,0,0,0,0
Piggott,0,0,0,1,0,0,0
Carrasco,1,0,0,0,0,0,0
Encarnacion,1,0,0,0,1,0,0
Bountham,0,0,1,0,0,0,0
McIntosh,2,0,0,2,0,0,1
Grandison,0,0,0,1,0,0,0
Andreassen,0,0,0,0,0,1,0
Vilhelmsen,1,0,0,0,0,0,0
Christie,0,0,0,2,0,0,0
Matsil,0,0,0,0,0,1,0
Poler,0,0,0,0,1,0,0
Bender,1,0,0,0,0,0,0
Beoto,0,0,0,0,1,0,0
Aloma,1,0,0,0,0,0,0
Coccins,1,0,0,0,0,0,0
Maza,1,0,0,0,0,0,0
Pun,0,0,1,0,0,0,0
Vera Figueroa,1,0,0,0,0,0,0
Velazco,1,0,0,0,0,0,0
Sikes,0,0,0,0,0,1,0
Estrada Perez,1,0,0,0,0,0,0
Dutollo,0,0,1,0,0,0,0
Salem,1,0,0,0,0,0,0
Kinkaid,0,0,0,0,0,1,0
Bean-Pinkney,0,0,0,1,0,0,0
Alfonso,4,0,0,0,2,0,0
Esquivel,1,0,0,0,0,0,0
Panklib,1,0,0,0,0,0,0
Knott,0,0,0,0,0,1,0
Elazibe,1,0,0,0,0,0,0
Greene,7,0,0,4,0,1,2
Saint Fleur,1,0,0,0,0,0,0
Winslett,0,0,0,0,0,1,0
Hooslar,1,0,0,0,0,0,0
Matos Munoz,1,0,0,0,0,0,0
Curry,8,0,0,1,0,0,0
Sequra Trista,1,0,0,0,0,0,0
Strawder,1,0,0,0,0,0,0
Pruthi,2,0,0,0,0,0,0
Burrell,5,0,0,0,0,0,0
Willhoept,1,0,0,0,0,0,0
Bruton,1,0,0,0,0,0,0
Hair,1,0,0,0,0,0,0
Cleridor,0,0,0,1,0,0,0
Mohamed Hussain,1,0,0,0,0,0,0
Lilley,2,0,0,0,0,0,0
Lozada,0,0,0,0,1,0,0
Herran,0,0,1,0,0,0,0
Crevecoeur,1,0,0,0,0,0,0
Brount,1,0,0,0,0,0,0
Novoa Miralles,0,0,0,0,1,0,0
Wyman,0,0,0,1,0,0,0
Sibounheuang,1,0,0,0,0,0,0
Amarante,1,0,0,0,0,0,0
Aluko,1,0,0,0,0,0,0
Heffner Gibson,1,0,0,0,0,0,0
Deelawtie,0,0,0,0,0,0,1
Downs,0,0,0,1,1,0,0
Wilkins,3,0,0,0,0,0,0
Colwell,0,0,0,0,0,1,0
Canellas,1,0,0,0,0,0,0
Niebles,1,0,0,0,0,0,0
Grinevide,1,0,0,0,0,0,0
Edmonds,1,0,0,0,0,0,0
Tidwell,1,0,0,0,0,0,0
Rami,1,0,0,0,0,0,0
Crocker,0,0,0,0,1,0,0
McKim,0,0,0,0,1,0,0
Rama,1,0,0,0,0,0,0
Dolida,1,0,0,0,0,0,0
Constantinides,0,0,0,0,0,1,0
Chaleunesouk,1,0,0,0,0,0,0
Mendoza Silva,1,0,0,0,0,0,0
Fraser,0,0,2,0,0,0,0
Giddons,1,0,0,0,0,0,0
Hosnedl,0,0,0,0,0,0,1
Yaacoub,2,0,0,0,0,0,0
Zamfir,0,0,0,0,0,1,0
Lim,5,0,3,0,0,0,0
Lin,35,0,12,0,0,0,4
Lio,0,0,1,0,0,0,0
Liu,30,0,16,0,0,0,1
Jayaratne,1,0,0,0,0,0,0
Jasso,1,0,0,0,0,0,0
Phoenix,1,0,0,0,0,0,0
Kao,1,0,0,0,0,0,0
Irving,0,0,0,1,0,0,1
Kam,0,0,2,0,0,0,0
Cruz Rosario,1,0,0,0,0,0,0
Kap,1,0,0,0,0,0,0
Jack,0,0,0,1,0,0,0
Hargett,1,0,0,0,0,0,0
Desouza,1,0,0,0,0,0,2
Cosby,1,0,0,1,0,0,0
Aguayo,0,0,0,0,1,0,0
Heath-Lewis,0,0,0,1,0,0,0
Imafidon,0,0,0,0,0,0,1
Lucas,4,0,1,2,0,0,0
Richer,1,0,0,0,0,0,0
Castro,6,0,1,1,3,0,0
Gilyard,0,0,0,0,0,0,1
Dorivert,0,0,0,1,0,0,0
Inclan,1,0,0,0,0,0,0
Howell,11,0,0,0,0,0,0
Kiley,1,0,0,0,0,0,0
Shlomo,1,0,0,0,0,0,0
Monroy,1,0,0,0,0,0,0
Jurison,0,0,0,0,0,1,0
Ali,5,0,2,2,0,2,1
Civil,0,0,0,1,0,0,0
Liliana,0,0,0,0,0,1,0
Mursuli,0,0,0,0,1,0,0
Termine,1,0,0,0,0,0,0
Monroe,5,0,0,2,0,0,0
Millerbaugh,1,0,0,0,0,0,0
Blue,2,0,0,3,0,0,0
Brock,1,0,0,0,0,1,0
Bien Aime,0,0,0,1,0,0,0
La Rosa,0,0,0,0,1,0,0
Sanford,0,0,0,1,0,0,0
Empremsilapa,0,0,1,0,0,0,0
Pinero,1,0,0,0,0,0,0
Maurival,0,0,0,0,0,0,1
Szigety,1,0,0,0,0,0,0
Olson,2,0,0,0,0,0,0
Sharpe,3,0,0,1,0,0,0
Overholt,0,0,0,0,0,1,0
Ragland,1,0,0,0,0,0,0
Ferede,1,0,0,0,0,0,0
Perez Vazquez,0,0,0,0,1,0,0
McNair,1,0,0,2,0,0,0
Menna,0,0,0,1,0,0,0
McCroy,1,0,0,0,0,0,0
Locham,0,0,0,0,0,1,0
Zaldua,1,0,0,0,0,0,0
Aguayo Garcia,0,0,0,0,1,0,0
Ortega Olivera,1,0,0,0,0,0,0
Beck,1,0,0,0,0,1,0
Pate,1,0,0,0,0,1,0
Ladera,1,0,0,0,0,0,0
Telcy,0,0,0,1,0,0,0
Vidal,1,0,0,0,1,1,0
La Rosa Lozano,1,0,0,0,0,0,0
Fragelus,0,0,0,0,0,0,1
Gapeev,1,0,0,0,0,0,0
Riche,0,0,0,1,0,0,1
Stepp,1,0,0,0,0,0,0
Yar,1,0,0,0,0,0,0
Alcius,0,0,0,1,0,0,0
Praphatsarang,0,0,1,0,0,0,0
Rithiphong,0,0,1,0,0,0,0
Derr,1,0,0,0,0,1,0
Derm,0,0,0,1,0,0,0
Thetford,0,0,0,0,0,1,0
Black,5,0,0,0,0,0,0
Baussan,1,0,0,0,0,0,0
Bakiev,1,0,0,0,0,0,0
Celebic,1,0,0,0,0,0,0
Hooda,1,0,0,0,0,0,0
Correal Fonseca,1,0,0,0,0,0,0
Woo,1,0,1,0,0,0,0
Won,2,0,0,0,0,0,0
Alfonso Garcia,0,0,0,0,1,0,0
Hoods,1,0,0,0,0,0,0
Destine,0,0,0,1,0,0,0
Divecha,1,0,0,0,0,0,0
Goodwin,1,0,0,0,0,0,0
Shanmugam,0,0,0,0,0,0,1
Tedder,1,0,0,0,0,0,0
Romeo,1,0,0,0,0,0,0
Cainong,1,0,0,0,0,0,0
Yorke,0,0,0,1,0,0,0
Stephen-Brandon,1,0,0,0,0,0,0
Moin,1,0,0,0,0,0,0
Degraff,0,0,0,0,0,1,0
Wimberly,2,0,0,0,0,0,0
Takheaw Hall,1,0,0,0,0,0,0
Bodiford,0,0,0,1,0,0,0
Babayeva,1,0,0,0,0,0,0
Al-Ali,0,0,0,1,0,0,0
Dodd,0,0,0,1,0,0,0
Bynum,1,0,0,0,0,0,0
Lemonedes,0,0,0,0,0,1,0
Crowder,1,0,0,1,0,0,0
Hmung,0,0,1,0,0,0,0
Jomon,1,0,0,0,0,0,0
Jean Philippe,1,0,0,1,0,0,0
Charlestin,1,0,0,0,0,0,0
Borgella,1,0,0,0,0,0,0
Nixon,3,0,0,1,0,0,0
Gosalvez,1,0,0,0,0,0,0
Lucien,2,0,0,0,0,0,0
Clinton,1,0,0,0,0,0,0
Sonmez,0,0,0,0,0,1,0
Chacon,1,0,0,0,0,0,0
Llerena,1,0,0,0,0,0,0
Paradie,0,0,0,0,0,1,0
Akhtar,0,0,1,0,0,0,1
Morrisey,1,0,0,0,0,0,0
Bhathawala,0,0,0,0,0,0,1
Alriche,1,0,0,0,0,0,0
Lyerly,1,0,0,0,0,0,0
Novenkova,0,0,0,0,0,1,0
Fertil,1,0,0,0,0,0,0
Eyom,1,0,0,0,0,0,0
Bunn,2,0,0,0,0,0,0
Parikh,2,0,0,0,0,0,0
Toussaint,3,0,0,9,0,0,1
Noorani,1,0,0,0,0,0,0
Etienne,8,0,0,2,0,0,0
De La Concepcion,1,0,0,0,0,0,0
Thelisme,1,0,0,0,0,0,0
Sniezek,1,0,0,0,0,0,0
Posey,1,0,0,0,0,0,0
Budam,1,0,0,0,0,0,0
Taboada,1,0,0,0,0,0,0
Linero,0,0,0,0,0,0,1
Valdes Rodriguez,1,0,0,0,0,0,0
Souraphol,1,0,0,0,0,0,0
Poitier,1,0,0,0,0,0,0
Hanson,0,0,0,0,1,0,0
Mesa,1,0,0,0,1,0,0
Villegas,2,0,0,0,0,0,0
Inthaninh,1,0,0,0,0,0,0
Luma,2,0,0,0,0,0,0
Philavong,1,0,0,0,0,0,0
MacCiocca,1,0,0,0,0,0,0
Warmack,0,0,0,0,0,1,0
Stagnari,0,0,0,0,0,1,0
Chomtid,1,0,0,0,0,0,0
Dansby,1,0,0,0,0,0,0
Humphrey,0,0,0,0,0,1,0
Olivencia,2,0,0,0,0,0,0
Sanin,1,0,0,0,0,0,0
Sisavath,1,0,0,0,0,0,0
Eswaragoundan,1,0,0,0,0,0,0
Shepard,1,0,0,0,0,0,0
Craig,2,0,0,1,0,0,0
Kyles,1,0,0,0,0,0,0
Colin,1,0,0,2,0,0,0
Smolker,0,0,1,0,0,0,0
Owokoniran,0,0,0,1,0,0,0
Greenslit,1,0,0,0,0,0,0
Traylor,1,0,0,0,0,0,0
Brouchet,1,0,0,0,0,0,0
Miryan,1,0,0,0,0,0,0
Katusa,0,0,0,0,0,1,0
Delice,1,0,0,0,0,0,0
Denham,1,0,0,0,0,0,0
Ghebre,2,0,0,0,0,0,0
Chau Buu,1,0,0,0,0,0,0
Fonseka,0,0,1,0,0,0,0
Credle,1,0,0,0,0,0,0
Lewellyn,1,0,0,0,0,0,0
Maddie,1,0,0,0,0,0,0
Greggs,0,0,0,2,0,0,0
Downes,1,0,0,0,0,0,0
Downer,1,0,0,1,0,0,0
Gerush,1,0,0,0,0,0,0
Malkani,1,0,0,0,0,0,0
Nesbit,1,0,0,0,0,0,0
Fabre,1,0,0,1,0,0,0
Frankowski,0,0,0,0,0,1,0
Albert,0,0,0,0,1,0,0
Dunlap,1,0,0,0,0,0,0
Estrella,2,0,0,0,0,0,0
Cochran,0,0,0,0,0,1,1
Alsekooty,1,0,0,0,0,0,0
Khin,1,0,0,0,0,0,1
Evick,1,0,0,0,0,0,0
Pennell,0,0,1,0,0,0,0
Rodrigues De Matos Filho,1,0,0,0,0,0,0
Knight,6,0,0,4,0,0,0
Trotter,0,0,0,1,0,0,0
Benton,2,0,0,1,0,0,0
Belhacen,0,0,0,0,0,1,0
Freeny,0,0,0,1,0,0,0
Ivan,1,0,0,0,0,0,0
Jacques,2,0,0,3,0,0,0
Mejia,4,0,0,0,0,0,0
Sturmer,0,0,0,0,0,1,0
Jattan,1,0,0,0,0,0,0
Vela,1,0,0,0,1,0,0
Shekhda,0,0,1,0,0,0,0
Perez Martinez,0,0,0,0,1,0,0
Cruz Diaz,1,0,0,0,0,0,0
Kengskool,1,0,0,0,0,0,0
Carew,1,0,0,0,0,0,0
Vertier,0,0,0,1,0,0,0
Lykes,0,0,0,1,0,0,0
Nivens,2,0,0,0,0,0,0
Colbert,0,0,0,0,0,0,1
Carey,1,0,0,0,1,0,0
Srinivasan,1,0,0,0,0,0,0
Hasnain,0,0,1,0,0,0,0
Samson,1,0,0,1,0,0,0
Cherniak,1,0,0,0,0,0,0
Bhavsar,0,0,1,0,0,0,0
Gonzalez Veitia,1,0,0,0,0,0,0
McDuffie,2,0,0,0,0,0,0
Stathi,0,0,0,0,0,1,0
Mialagon,1,0,0,0,0,0,0
Rizo-Cisneros,1,0,0,0,0,0,0
Gallosa,1,0,0,0,0,0,0
Gualberto Dos Santos,1,0,0,0,0,0,0
Ratnasabapathy,1,0,0,0,0,0,0
Days,0,0,1,0,0,0,0
Houlihan,0,0,0,0,0,1,0
Williams-Smith,1,0,0,0,0,0,0
Lamson,0,0,0,0,0,1,0
Adalberto,0,0,0,0,1,0,0
Daye,2,0,0,0,0,0,0
Dessieu,1,0,0,0,0,0,0
Washington,9,0,0,5,0,0,0
Ismar,0,0,0,0,1,0,0
Santiago Casado,1,0,0,0,0,0,0
Bello,2,0,0,0,2,0,0
Belle,3,0,0,0,0,0,0
Patarasuk,0,0,1,0,0,0,0
Pinchback,1,0,0,0,0,0,0
Bella,1,0,0,0,0,0,0
Rosabal Delgado,0,0,0,0,1,0,0
Villadoniga,1,0,0,0,0,0,0
Albuerno,1,0,0,0,0,0,0
Butler,7,0,1,7,0,0,0
Spee,1,0,0,0,0,0,0
Putnal,1,0,0,0,0,0,0
Hulogram,1,0,0,0,0,0,0
Handach,1,0,0,0,0,0,0
Ramos Arias,0,0,0,0,1,0,0
Biller,0,0,0,0,1,0,0
Tomko,1,0,0,0,0,0,0
Ngeve,1,0,0,0,0,0,0
Briese,0,0,0,0,0,1,0
Saintime,0,0,0,0,0,0,1
Gengiah,0,0,0,0,0,0,1
McNichol,0,0,0,0,0,1,0
Kapil,0,0,1,0,0,0,0
Pegues,0,0,0,1,0,0,0
Hasantaraj,1,0,0,0,0,0,0
Baakel,1,0,0,0,0,0,0
Garcia Fuentes,1,0,0,0,0,0,0
Serrano,6,0,0,0,1,1,1
Pender,2,0,0,0,0,0,0
Tunner,0,0,0,1,0,0,0
Lyonel-Celestin,1,0,0,0,0,0,0
Dimmerling,0,0,0,0,0,1,0
Portela,0,0,0,0,1,0,0
Sorna,0,0,1,0,0,0,0
Elmeus,0,0,0,1,0,0,0
Sauveur,0,0,0,1,0,0,0
Esperson,1,0,0,0,0,0,0
Zarei,1,0,0,0,0,0,0
McDonald,7,1,0,3,0,1,1
Blocker,0,0,0,0,0,1,0
Malaev,0,0,0,0,0,1,0
Mabiala,1,0,0,0,0,0,0
Basile,1,0,0,0,0,0,0
Liburd,1,0,0,0,0,0,0
Amini,0,0,0,0,0,1,0
Harabeh,1,0,0,0,0,0,0
Cassie,1,0,0,0,0,0,0
Sharma,4,0,1,0,0,0,0
Vurupatur,0,0,1,0,0,0,0
Snow,3,0,0,1,0,0,0
Estimphile,1,0,0,0,0,0,0
Maxi,0,0,0,2,0,0,0
Borders,1,0,0,0,0,0,0
Lozada Villafranca,1,0,0,0,0,0,0
Barroso,0,0,0,0,1,0,0
Kudumu Clavell,1,0,0,0,0,0,0
Bloke Bruins,1,0,0,0,0,0,0
Baslin,0,0,0,1,0,0,0
Chavez,4,0,0,0,3,0,0
Cappage,0,0,0,1,0,0,0
Waters,1,0,0,3,0,0,0
Vasco,1,1,0,0,0,0,0
Danton,0,0,0,0,1,0,0
Bajard,0,0,0,1,0,0,0
Kambou,0,0,0,1,0,0,0
Bensrhir,1,0,0,0,0,0,0
Holoman,0,0,0,1,0,0,0
Rantz,0,0,0,0,0,1,0
Lubrencin,1,0,0,0,0,0,0
Propst,0,0,0,0,0,1,0
Misere,1,0,0,0,0,0,0
Espinosa,3,0,0,0,2,0,0
Yang,45,0,16,0,0,0,3
Epstein,1,0,0,0,0,0,0
Chappell,0,0,0,1,0,0,0
Crespo Corrales,0,0,0,0,1,0,0
Rocker,0,0,0,0,0,0,1
Co,1,0,0,0,0,0,0
Field,0,0,0,0,0,1,0
Sellars,1,0,0,0,0,0,0
Brandwajn,0,0,0,0,0,0,1
Ignacio,1,0,0,0,0,0,0
Fernandez Sierra,0,0,0,0,1,0,0
Saintizaire,0,0,0,1,0,0,0
Broadnax,2,0,0,0,0,0,0
Hyon,1,0,0,0,0,0,0
Lipscomb,1,0,0,0,0,0,0
Nau,1,0,0,0,0,0,0
Xayachack,0,0,1,0,0,0,0
Nay,2,0,1,0,0,0,0
Stormer,1,0,0,0,0,0,0
Andre,4,0,0,2,0,0,0
Aquil,1,0,0,0,0,0,0
Latta,2,0,0,0,0,0,0
Dankwa,1,0,0,0,0,0,0
Snape,0,0,0,1,0,0,0
Lemons,1,0,0,0,0,0,0
Bolden,1,0,0,2,0,0,0
Tatum,2,1,0,0,0,0,0
Tenali,0,0,0,0,0,0,1
Coakley,1,0,0,0,0,0,0
