Name,No Race,Native American (self reported),East Asian,African or Af-Am Self Reported,Hispanic,White Self Reported,Other Undefined Race
Luero,1,0,0,0,0,0,0
Andylayna,0,0,0,1,0,0,0
Anashley,0,0,0,0,1,0,0
Kerny,0,0,0,0,0,0,1
Keun,1,0,0,0,0,0,0
Bridillia,1,0,0,0,0,0,0
Irshada,1,0,0,0,0,0,0
Sankie,1,0,0,0,0,0,0
Ithilith,1,0,0,0,0,0,0
Coryantae,1,0,0,0,0,0,0
Obtin,1,0,0,0,0,0,0
Hongshi,1,0,0,0,0,0,0
Jenvenson,1,0,0,0,0,0,0
Bailey,43,0,0,1,1,22,1
Pornthip,1,0,0,0,0,0,0
Hyvett,0,0,0,1,0,0,0
Zsejke,1,0,0,0,0,0,0
Mingxia,1,0,0,0,0,0,0
Arnodelia,1,0,0,0,0,0,0
O'Shario,1,0,0,0,0,0,0
Azareya,1,0,0,0,0,0,0
Schnaica,1,0,0,1,0,0,0
Eliedson,0,0,0,0,0,0,1
Merle,2,0,2,2,0,6,4
Moodly,1,0,0,0,0,0,0
Rajinder,3,0,0,0,0,0,0
Kertasia,0,0,0,1,0,0,0
Esteys,0,0,0,0,1,0,0
Apache,0,0,0,1,0,0,0
Bjornar,0,0,0,0,0,1,0
Blancaneaux,0,0,0,0,1,0,0
Sultee,1,0,0,0,0,0,0
Bren,0,0,0,0,0,1,0
Clounitte,1,0,0,0,0,0,0
Anjappa,1,0,0,0,0,0,0
Hawwi,0,0,0,1,0,0,0
Entremise,0,0,0,1,0,0,0
Rose-Manise,0,0,0,0,0,0,1
Navariya,1,0,0,0,0,0,0
Jekory,1,0,0,0,0,0,0
Rottria,0,0,0,1,0,0,0
Stocian,0,0,0,0,1,0,0
Tyishawn,1,0,0,0,0,0,0
Vitholia,0,0,0,1,0,0,0
Toma,1,0,0,0,0,0,0
Vuday,0,0,1,0,0,0,0
Tonnie,1,0,0,0,0,0,0
Kazey,1,0,0,0,0,0,0
Bechy,0,0,0,1,0,0,0
Aeman,1,0,0,0,0,0,0
Htonh,1,0,0,0,0,0,0
Janure,1,0,0,0,0,0,0
Raphendy,0,0,0,1,0,0,0
Wirapon,1,0,0,0,0,0,0
Chollaphan,0,0,1,0,0,0,0
Garam,1,0,0,0,0,0,0
Uuganbayer,0,0,1,0,0,0,0
Mahali,2,0,0,0,0,0,0
Ehui,0,0,0,1,0,0,0
Wilkeara,0,0,0,0,0,0,1
Dakotah,1,0,0,0,0,2,0
Britny,1,0,0,0,0,0,0
Niyomwungere,1,0,0,0,0,0,0
Caizhi,1,0,0,0,0,0,0
Kearon,0,0,0,1,0,0,0
Quatazia,1,0,0,0,0,0,0
Sundara,0,0,0,0,0,0,1
Jorill,1,0,0,0,0,0,0
Deiron,1,0,0,0,0,0,0
Bolicvar,1,0,0,0,0,0,0
Lenar,1,0,0,0,0,0,0
Kenreil,0,0,0,1,0,0,0
Rajvinder,2,0,0,0,0,0,0
Smit,1,0,0,0,0,0,0
Ramli,0,0,1,0,0,0,0
Sabekhon,1,0,0,0,0,0,0
Dahumara,0,0,0,0,1,0,0
Undeluck,0,0,0,1,0,0,0
Gyulverd,1,0,0,0,0,0,0
Anddy,0,0,0,0,0,0,1
Jeallyn,1,0,0,0,0,0,0
Cassandy,0,0,0,1,0,0,0
Anzaryia,1,0,0,0,0,0,0
Kajeeparn,0,0,0,0,0,0,1
Melkiesha,1,0,0,0,0,0,0
Ludwign,0,0,0,0,0,0,1
Clemence,1,0,0,0,0,0,0
Clorinoa,0,0,0,0,1,0,0
Odelsy,0,0,0,0,1,0,0
Stegler,1,0,0,0,0,0,0
Blendy,1,0,0,0,0,0,0
Dikeyna,0,0,0,1,0,0,0
Belzaly,1,0,0,0,0,0,0
Kuran,0,0,1,0,0,0,0
Allersa,0,0,0,0,1,0,0
Eliyn,1,0,0,0,0,0,0
Chiquakia,1,0,0,0,0,0,0
Patiente,1,0,0,0,0,0,0
Majerly,1,0,0,0,0,0,0
Esterdelia,1,0,0,0,0,0,0
Teyniah,1,0,0,0,0,0,0
Deshonte,1,0,0,0,0,0,0
X'Zaysha,1,0,0,0,0,0,0
Greene,2,0,0,0,0,0,0
Kieksten,1,0,0,0,0,0,0
Glynka,0,0,0,0,1,0,0
Cliffreya,1,0,0,0,0,0,0
Semjudin,1,0,0,0,0,0,0
Dairamis,1,0,0,0,0,0,0
Jvian,1,0,0,0,0,0,0
Airalenad,1,0,0,0,0,0,0
Oberine,1,0,0,0,0,0,0
Ralando,1,0,0,0,0,0,0
Almariye,0,0,0,1,0,0,0
Pedrhom,1,0,0,0,0,0,0
Molos,1,0,0,0,0,0,0
Aundra,2,0,0,1,0,0,0
Tadarrence,1,0,0,0,0,0,0
Stronja,0,0,0,1,0,0,0
Greylyn,1,0,0,0,0,0,0
Nyuat,1,0,0,0,0,0,0
Giroy,1,0,0,0,0,0,0
Minecksonn,1,0,0,0,0,0,0
Glyndal,1,0,0,0,0,0,0
Uincenzo,1,0,0,0,0,0,0
Judelle,1,0,0,0,0,0,0
Zaidybelle,0,0,0,0,1,0,0
Ysacc,0,0,0,0,1,0,0
Karleslie,0,0,0,0,0,0,1
Anmol,1,0,0,0,0,0,0
Lunadica,1,0,0,0,0,0,0
Ngoki,1,0,0,0,0,0,0
Fidius,1,0,0,0,0,0,0
Vinoud,1,0,0,0,0,0,0
Gomi,1,0,0,0,0,0,0
Cullin,1,0,0,0,0,0,0
Farrar,0,0,0,1,0,0,0
Yosmer,1,0,0,0,0,0,0
Exabrena,0,0,0,1,0,0,0
Ying Ho,0,0,1,0,0,0,0
Yaidilee,0,0,0,0,1,0,0
Khetera,1,0,0,0,0,0,0
Hee Soo,0,0,1,0,0,0,0
Yoalys,1,0,0,0,0,0,0
Yolbrynner,0,0,0,0,0,0,1
Baby Boots,1,0,0,0,0,0,0
Starche,1,0,0,0,0,0,0
Ribobetro,1,0,0,0,0,0,0
Yuen,1,0,1,0,0,0,0
Juwon,0,0,0,1,0,0,0
Varleda,0,0,0,0,0,1,0
Kaih,1,0,0,0,0,0,0
Tyzha'Un,1,0,0,0,0,0,0
Lauares,0,0,0,1,0,0,0
Rama,4,0,2,0,0,0,0
Yadisica,1,0,0,0,0,0,0
Delbon,0,0,0,1,0,0,0
Ocshin,1,0,0,0,0,0,0
Dayralise,1,0,0,0,0,0,0
Exdry,1,0,0,0,0,0,0
Bissoonoatti,0,0,0,0,0,0,1
Eshangi,1,0,0,0,0,0,0
Money,0,0,0,1,0,0,0
Ana-Milagros,1,0,0,0,0,0,0
Jeislian,1,0,0,0,0,0,0
Moneshu,0,0,0,1,0,0,0
Lie,1,0,0,0,0,0,0
Jeismelyn,0,0,0,0,1,0,0
Pahnou,1,0,0,0,0,0,0
Germareya,1,0,0,0,0,0,0
Lim,1,0,1,0,0,0,0
Lin,9,0,5,0,0,2,1
Estinliz,1,0,0,0,0,0,0
Huoxiang,0,0,1,0,0,0,0
Lizbeet,1,0,0,0,0,0,0
Ummiya,0,0,1,0,0,0,0
Dazzy,1,0,0,0,0,0,0
K'Wality,1,0,0,0,0,0,0
Audreahna,1,0,0,0,0,0,0
Syrcarrio,1,0,0,0,0,0,0
Roshelbert,1,0,0,0,0,0,0
Mahlazia,1,0,0,0,0,0,0
Mayanja,1,0,0,0,0,0,0
Omon,1,0,0,0,0,0,0
Aahkira,1,0,0,0,0,0,0
Kan,1,0,1,0,0,0,0
Kam,6,0,3,0,0,0,0
Jassa,0,0,0,1,0,0,0
Etheral,0,0,0,1,0,0,0
Aguaya,1,0,0,0,0,0,0
Kap,1,0,0,0,0,0,0
Betzabeht,0,0,0,0,0,0,1
Isra,2,0,0,0,0,0,0
Haneefoh,1,0,0,0,0,0,0
Neus,0,0,0,1,0,0,0
Ornautica,0,0,0,1,0,0,0
Ziming,1,0,0,0,0,0,0
Wanli Li,1,0,0,0,0,0,0
Virdies,1,0,0,0,0,0,0
Chadia,1,0,0,0,0,0,0
Obeyanta,1,0,0,0,0,0,0
Mellour,0,0,1,0,0,0,0
Shibei,1,0,0,0,0,0,0
Swarnima,0,0,1,0,0,0,0
Noshnika,1,0,0,0,0,0,0
Natalie-Kate,1,0,0,0,0,0,0
Travieso,0,0,0,0,1,0,0
Arexce,0,0,0,0,1,0,0
Matliben,1,0,0,0,0,0,0
Straiter,0,0,0,1,0,0,0
Ackran,1,0,0,0,0,0,0
Ma Consolia,0,0,1,0,0,0,0
Taris,1,0,0,0,0,0,0
Sheng,4,0,1,0,0,0,0
Ender,0,0,0,0,0,0,1
Jingxiang,1,0,0,0,0,0,0
Shaquekia,1,0,0,0,0,0,0
Randix,1,0,0,0,0,0,0
Ala,1,0,0,0,0,0,0
Ann-Wallis,1,0,0,0,0,0,0
Joyone,1,0,0,0,0,0,0
Vickneswari,0,0,0,0,0,0,1
Alx,1,0,0,0,0,0,0
Arneil,0,0,0,0,0,0,1
Zulbrit,1,0,0,0,0,0,0
Hadir,1,0,0,0,0,0,0
Kej'Youn,0,0,0,1,0,0,0
Serono,1,0,0,0,0,0,0
Javine,1,0,0,0,0,0,0
Yailivuys,0,0,0,0,1,0,0
Preshontis,0,0,0,1,0,0,0
Brook,2,0,0,0,0,5,0
Leottam,1,0,0,0,0,0,0
Ar'Miona,1,0,0,0,0,0,0
Jinhua,0,0,1,0,0,0,0
Markylynn,1,0,0,0,0,0,0
Dequadrionia,0,0,0,1,0,0,0
Moriina,0,0,0,1,0,0,0
Latanylia,1,0,0,0,0,0,0
Devail,0,0,0,1,0,0,0
Zonta,1,0,0,0,0,0,0
Yanerquis,1,0,0,0,0,0,0
Nateavia,0,0,0,1,0,0,0
Ahol,1,0,0,0,0,0,0
Sadl,1,0,0,0,0,0,0
Odannys,1,0,0,0,0,0,0
Elondale,1,0,0,0,0,0,0
Beck,3,0,0,0,0,0,0
Curakita,0,0,0,1,0,0,0
Shindhana,1,0,0,0,0,0,0
Lisemarth,1,0,0,0,0,0,0
A'Quria,1,0,0,0,0,0,0
Aiya,0,0,0,1,0,0,0
Nadurgka,1,0,0,0,0,0,0
Richs,1,0,0,0,0,0,0
Vung,2,0,1,0,0,0,0
Yuhsuan,1,0,0,0,0,0,0
Aniol,0,0,0,0,0,0,1
Odine,1,0,0,0,0,0,0
Mulubrhan,1,0,0,0,0,0,0
Fragelus,1,0,0,0,0,0,0
Nedzim,0,0,0,0,0,1,0
Lyvon,0,0,0,1,0,0,0
Y-Dhong,1,0,0,0,0,0,0
S'Jaria,1,0,0,0,0,0,0
Shears,1,0,0,0,0,0,0
Richi,1,0,0,1,0,0,0
Zhenyu,2,0,0,0,0,0,0
Miraliese,1,0,0,0,0,0,0
Do Im,0,0,1,0,0,0,0
Bobba,1,0,0,0,0,0,0
Abdalmenem,1,0,0,0,0,0,0
Morgante,0,0,0,0,1,0,0
Keyare,0,0,0,1,0,0,0
Shontaura,1,0,0,0,0,0,0
Timaie,1,0,0,0,0,0,0
Shi Tu,0,0,1,0,0,0,0
Zakeika,1,0,0,0,0,0,0
Deivi,1,0,0,0,0,0,0
Prunett,1,0,0,0,0,0,0
Adaisya,1,0,0,0,0,0,0
Samdeline,1,0,0,0,0,0,0
Sangwoong,0,0,0,0,0,0,1
Xiaojun,0,0,0,0,0,0,1
Somdrick,0,0,0,1,0,0,0
Delantra,1,0,0,0,0,0,0
Q'Shaunna,1,0,0,0,0,0,0
Won,3,0,3,0,0,0,0
Daniebeth,1,0,0,0,0,0,0
Ching-Jung,1,0,0,0,0,0,0
Datravias,1,0,0,0,0,0,0
Natajjay,1,0,0,0,0,0,0
Marieleana,0,0,0,0,0,1,0
Jonteasia,1,0,0,0,0,0,0
Bethcy,0,0,1,0,0,0,0
Lovesqui,0,0,0,0,1,0,0
Yebai,1,0,0,0,0,0,0
Berlyse,0,0,0,1,0,0,0
Qnneatha,0,0,0,1,0,0,0
Hwayin,0,0,1,0,0,0,0
Rhony,1,0,0,0,0,0,0
Kanze,1,0,0,0,0,0,0
Sasiwimol,1,0,0,0,0,0,0
Kom Kham,0,0,1,0,0,0,0
Edwidge,1,0,0,0,0,0,0
Amelia-Claire,1,0,0,0,0,0,0
Mayilvaganan,0,0,1,0,0,0,0
Jiffyrich,1,0,0,0,0,0,0
Yohanis,1,0,0,0,1,0,0
Zophyah,1,0,0,0,0,0,0
Kelian,1,0,0,0,0,0,0
Lonezia,0,0,0,1,0,0,0
Miyagi,1,0,0,0,0,0,0
Kellin,1,0,0,0,0,0,0
Strathford,1,0,0,0,0,0,0
Enoche,0,0,0,0,0,0,1
Lagonglea,1,0,0,0,0,0,0
Lucethe,0,0,0,1,0,0,0
Niral,1,0,2,0,0,0,0
Osee,1,0,0,0,0,0,0
Jhari,1,0,0,0,0,0,0
Linzi-Jo,1,0,0,0,0,0,0
Darwens,1,0,0,0,0,0,0
Cekina,1,0,0,0,0,0,0
Anietie,0,0,0,1,0,0,0
Daqquan,1,0,0,0,0,0,0
Giromishea,1,0,0,0,0,0,0
Kivi,0,0,0,1,0,0,0
Anshaal,1,0,0,0,0,0,0
Naiw,0,0,0,1,0,0,0
Paradiz,1,0,0,0,0,0,0
Jai'Anne,1,0,0,0,0,0,0
Paquorya,0,0,0,1,0,0,0
Akhtar,1,0,0,0,0,0,0
Tynikke,0,0,0,1,0,0,0
Taona,1,0,0,0,0,0,0
Izion,1,0,0,0,0,0,0
Steaphanye,1,0,0,0,0,0,0
Bung,1,0,0,0,0,0,0
Elisnaud,1,0,0,0,0,0,0
Jae Min,2,0,0,0,0,0,0
Phairol,1,0,0,0,0,0,0
Corknie,1,0,0,0,0,0,0
Bruisset,1,0,0,0,0,0,0
Bunp,1,0,0,0,0,0,0
Khikmatillo,1,0,0,0,0,0,0
Xainhua,0,0,1,0,0,0,0
Diaminie,1,0,0,0,0,0,0
Adnelisis,0,0,0,0,1,0,0
Dynoska,0,0,0,0,1,0,0
Collan,0,0,0,0,0,1,0
Kornravee,1,0,0,0,0,0,0
Lavah,1,0,0,0,0,0,0
Terondre,1,0,0,0,0,0,0
Mynou,1,0,0,0,0,0,0
Yecer,1,0,0,0,0,0,0
Demasco,1,0,0,0,0,0,0
Myekevious,0,0,0,1,0,0,0
Hansom,1,0,0,0,0,0,0
Jzanai,1,0,0,0,0,0,0
Jyndhia,0,0,0,0,1,0,0
Souksavnh,1,0,0,0,0,0,0
Brandelis,1,0,0,0,0,0,0
Mohanasundari,1,0,0,0,0,0,0
Samjana,1,0,0,0,0,0,0
Keyoushay,0,0,0,1,0,0,0
Abdulirahman,0,0,0,0,0,1,0
Maruinesha,1,0,0,0,0,0,0
Virgiresha,0,0,0,1,0,0,0
Jamesnel,1,0,0,0,0,0,0
Elrahiem,1,0,0,0,0,0,0
Shiho,1,0,0,0,0,0,0
Adileana,0,0,0,0,1,0,0
Jasavia,1,0,0,0,0,0,0
Jah'Nae,1,0,0,0,0,0,0
Hadaosah,1,0,0,0,0,0,0
Kerlinaelle,0,0,0,1,0,0,0
I'Dayah,1,0,0,0,0,0,0
Seylecht,1,0,0,0,0,0,0
Subramario,1,0,0,0,0,0,0
Saase,0,0,0,0,0,0,1
Nkala,1,0,0,0,0,0,0
Ilenay,1,0,0,0,0,0,0
Trinidad,4,0,1,0,1,1,1
Armeen,1,0,0,0,0,0,0
Arshpreet,0,0,1,0,0,0,0
Maiquel,1,0,0,0,0,0,0
Chickcora,0,0,0,1,0,0,0
Seaga,1,0,0,0,0,0,0
Xzache,1,0,0,1,0,0,0
Adreamalyn,0,0,0,0,0,0,1
Smyph,0,0,0,1,0,0,0
Melsheree,1,0,0,0,0,0,0
Keyul,1,0,0,0,0,0,0
Gurmeet,1,0,0,0,0,0,0
Nesylus,1,0,0,0,0,0,0
Dymoniqua,1,0,0,0,0,0,0
Udaya,0,0,1,0,0,0,0
Jahlasia,0,0,0,1,0,0,0
Rivenshell,1,0,0,0,0,0,0
Natubhat,0,0,1,0,0,0,0
Devoy,0,0,0,1,0,0,0
Shetarie,1,0,0,0,0,0,0
Fidelivia,1,0,0,0,0,0,0
Kiernan,2,0,0,0,0,1,0
Motte,0,0,0,0,0,1,0
Lebdys,0,0,0,0,1,0,0
Tiaoh,0,0,0,1,0,0,0
Devon,62,0,1,21,0,8,4
Yadley,1,0,0,0,0,0,0
Himal,2,0,0,0,0,0,0
Khin,4,0,2,0,0,0,0
Dellories,0,0,0,1,0,0,0
Almosi,1,0,0,0,0,0,0
Berniz,1,0,0,0,0,0,0
Silmarc,0,0,0,1,0,0,0
Donyea,2,0,0,1,0,0,0
Chakoyah,0,0,0,1,0,0,0
Ragapriya,1,0,0,0,0,0,0
Taquize,1,0,0,0,0,0,0
Laiguin,0,0,0,0,1,0,0
Usmounov,1,0,0,0,0,0,0
O'Neasha,1,0,0,0,0,0,0
Althinette,0,0,0,1,0,0,0
Comey,0,0,0,1,0,0,0
Soukanya,1,0,0,0,0,0,0
Jacquet,0,0,0,1,0,0,0
Balichand,0,0,1,0,0,0,0
Attorney,0,0,0,1,0,0,0
Mareiki,1,0,0,0,0,0,0
Veli,1,0,0,0,0,0,0
Pinkeyben,0,0,1,0,0,0,0
Nacivre,0,0,0,1,0,0,0
Janzel,1,0,0,0,0,0,0
Jazmon,0,0,0,1,0,0,0
Meriesa,0,0,0,0,0,0,1
Aynalem,1,0,0,0,0,0,0
Adammo,1,0,0,0,0,0,0
Shan'Bria,0,0,0,1,0,0,0
Jordano,1,0,0,0,0,0,0
Naseen,1,0,0,0,0,0,0
Maiker,0,0,0,0,2,0,0
Naseem,4,0,1,0,0,0,0
Tamaj,1,0,0,0,0,0,0
Shebritta,1,0,0,0,0,0,0
Paramjeet,0,0,1,0,0,0,0
Seun,2,0,0,0,0,0,0
Carey,7,0,0,0,0,4,1
Takaiyh,0,0,0,1,0,0,0
Al Vy,0,0,1,0,0,0,0
Uninibile,1,0,0,0,0,0,0
Tygerria,0,0,0,1,0,0,0
Ja Bar,0,0,0,1,0,0,0
Carel,0,0,0,0,1,0,0
Tristian,3,0,0,1,0,0,0
Shouteng,0,0,1,0,0,0,0
Xiwen,0,0,1,0,0,0,0
Vonnurath,0,0,1,0,0,0,0
Milliam,2,0,0,0,1,0,0
Tremon,1,0,0,2,0,0,0
Dysaun,0,0,0,1,0,0,0
Lekeilia,0,0,0,1,0,0,0
Geisett,0,0,0,0,1,0,0
Amand,0,0,0,1,0,0,0
Oner,1,0,0,0,0,0,0
Waselet,1,0,0,0,0,0,0
Kidre,1,0,0,0,0,0,0
Padhami,1,0,0,0,0,0,0
Yuanjun,1,0,0,0,0,0,0
Favjola,0,0,0,0,0,1,0
Tabriz,0,0,0,1,0,0,0
Goldenday,0,0,0,1,0,0,0
La'Cherryia,0,0,0,1,0,0,0
Imon,1,0,0,0,0,0,0
Sivapoj,0,0,1,0,0,0,0
Belizaine,1,0,0,0,0,0,0
Srreenivas,1,0,0,0,0,0,0
Yesiret,1,0,0,0,0,0,0
Chaithanya,1,0,0,0,0,0,0
Karovia,1,0,0,0,0,0,0
Lesjacnique,0,0,0,1,0,0,0
Yussimy,0,0,0,0,1,0,0
Vishovy,1,0,0,0,0,0,0
Kellan,1,0,0,0,0,1,0
Leherman,0,0,0,1,0,0,0
Narinder,2,0,1,0,0,0,0
Zabronda,0,0,0,1,0,0,0
Somyellow,0,0,0,1,0,0,0
Yoshi,1,0,0,0,0,0,0
Melan,0,0,0,1,0,0,0
Unsecildieu,1,0,0,0,0,0,0
Corinthian,1,0,0,1,0,0,0
Screenivasa,1,0,0,0,0,0,0
Linn,0,0,0,0,0,0,1
Ednilean,1,0,0,0,0,0,0
Xiaoping,1,0,0,0,0,0,0
Janthira,0,0,1,0,0,0,0
Sydney,95,0,4,2,1,57,5
Neleah,1,0,0,0,0,0,0
Sainfanite,1,0,0,0,0,0,0
Dhael,1,0,0,0,0,0,0
Rui,7,0,2,0,0,0,0
Yahmeesha,1,0,0,0,0,0,0
Toon,0,0,0,1,0,0,0
Dwante,1,0,0,0,0,0,0
Lange,0,0,0,1,0,0,0
Valstyrel,1,0,0,0,0,0,0
Calipu,1,0,0,0,0,0,0
Kimstella,0,0,0,1,0,0,0
Yadens,1,0,0,0,0,0,0
Gemvirli,0,0,0,0,1,0,0
Kunze,1,0,0,0,0,0,0
Lordji,1,0,0,0,0,0,0
Karthis,0,0,0,1,0,0,0
Gengiah,0,0,0,0,0,0,1
Jitzie,0,0,0,0,1,0,0
C,8,0,0,0,0,7,1
Oslert,1,0,0,0,0,0,0
Dusty,4,0,0,0,0,1,0
Kasaviya,0,0,0,1,0,0,0
Cedeno,0,0,0,1,0,0,0
Lacyjan,0,0,0,1,0,0,0
Mshango,0,0,0,0,0,0,1
Dongle,0,0,1,0,0,0,0
Raeginald,0,0,1,0,0,0,0
Giopaulo,0,0,1,0,0,0,0
Orabrielle,0,0,0,1,0,0,0
Youry,1,0,0,0,0,0,0
Shiyan,0,0,0,1,0,0,0
Tonicaryl,1,0,0,0,0,0,0
Purbasha,1,0,0,0,0,0,0
Harleigh,2,0,0,0,0,2,0
Diya,4,0,0,0,0,0,0
Juaniecia,1,0,0,0,0,0,0
Bruss,1,0,0,0,0,0,0
Orrelus,0,0,0,1,0,0,0
Basila,1,0,0,0,0,0,0
Mounthy,1,0,0,0,0,0,0
Gadis,1,0,0,0,0,0,0
Meleqkasim,0,0,0,0,0,1,0
Amini,0,0,1,0,0,0,0
Davai,0,0,0,1,0,0,0
Arthoise,0,0,0,1,0,0,0
Romelis,0,0,0,0,1,0,1
Sergica,1,0,0,0,0,0,0
Umasasidhar,1,0,0,0,0,0,0
Pert,1,0,0,0,0,0,0
Perilnel,0,0,0,1,0,0,0
Ronaliz,1,0,0,0,0,0,0
Xhoan,1,0,0,0,0,0,0
Cerera,1,0,0,0,0,0,0
Maxi,1,0,0,1,0,0,0
Yatami,1,0,0,0,0,0,0
Caelin,1,0,0,0,0,0,0
Drajain,0,0,0,1,0,0,0
Tattianya,0,0,0,0,0,0,1
Bhagwant,0,0,0,0,0,0,1
Kenedi,1,0,0,0,0,0,0
Greline,0,0,0,1,0,0,0
Kimothy,1,0,0,0,0,0,0
Abared,1,0,0,0,0,0,0
Chardayne,0,0,0,0,0,1,0
Moszart,0,0,0,0,1,0,0
Jokrol,1,0,0,0,0,0,0
Aleksa,1,0,0,1,0,0,0
Thanakron,1,0,0,0,0,0,0
Launy,1,0,0,0,0,0,0
Ladansha,0,0,0,1,0,0,0
Jracarr,1,0,0,0,0,0,0
Selomi,1,0,0,0,0,0,0
Alcordello,1,0,0,0,0,0,0
Khuhumchiamaa,0,1,0,0,0,0,0
Kazovious,1,0,0,0,0,0,0
Corenza,1,0,0,0,0,0,0
Jermink,0,0,0,1,0,0,0
Kajewan,1,0,0,0,0,0,0
Awimar,0,0,0,0,1,0,0
Parampal,1,0,0,0,0,0,0
Yang,11,0,0,0,0,0,0
Yanm,1,0,0,0,0,0,0
Yann,0,0,0,0,0,1,0
Eithalande,1,0,0,0,0,0,0
Ewaldine,0,0,0,0,0,1,0
Mukhesh,1,0,0,0,0,0,0
Josselin,0,0,0,1,0,0,0
Cj,1,0,0,0,0,0,0
Kersuzanne,0,0,0,1,0,0,0
Ernek,0,0,0,0,1,0,0
Jaoshua,1,0,0,0,0,0,0
Vormilsom,1,0,0,0,0,0,0
Jaquanjalynn,1,0,0,0,0,0,0
Raevon,1,0,0,0,0,0,0
Naudtia,0,0,0,1,0,0,0
Artibony,1,0,0,0,0,0,0
Tashaun,0,0,0,1,0,0,0
Medieuda,0,0,0,1,0,0,0
Elijah-Lyn,1,0,0,0,0,0,0
Irmalys,0,0,0,0,1,0,0
Joeie,0,0,1,0,0,0,0
Terryikah,0,0,0,1,0,0,0
Frantescia,1,0,0,0,0,0,0
Nai,1,0,3,0,0,0,0
Shahmeek,1,0,0,0,0,0,0
Nao,2,0,0,0,0,0,0
Hyon,1,0,2,0,0,0,0
Nam,5,0,7,0,0,0,0
Nar,1,0,0,0,0,0,0
Esdbeide,1,0,0,0,0,0,0
Yolekerly,0,0,0,1,0,0,0
Hsar,2,0,0,0,0,0,0
Gyusun,0,0,1,0,0,0,0
Jazzra,0,0,0,0,1,0,0
Nay,1,0,1,0,0,0,0
Ganae,0,0,0,1,0,0,0
Remar,1,0,0,0,0,0,0
Lublyne,1,0,0,0,0,0,0
Trobs,0,0,0,1,0,0,0
Phlic,1,0,0,0,0,0,0
Dasanita,0,0,1,0,0,0,0
Pawini,0,0,1,0,0,0,0
Ewens,0,0,0,1,0,0,0
Chandiram,0,0,0,0,0,0,1
Aarkim,1,0,0,0,0,0,0
Yoenne,0,0,0,0,1,0,0
Yudilien,1,0,0,0,0,0,0
Laekquavis,0,0,0,1,0,0,0
Jingyan,0,0,1,0,0,0,0
Maracie,1,0,0,0,0,0,0
Jean-Judes,0,0,0,0,0,0,1
Kinshuka,1,0,0,0,0,0,0
Anilaxy,0,0,0,0,1,0,0
Sooriyavadivoo,1,0,0,0,0,0,0
Leravious,0,0,0,1,0,0,0
Zaiquian,0,0,0,1,0,0,0
Nardali,1,0,0,0,0,0,0
Kayone,0,0,0,1,0,0,0
Alfredas,1,0,0,0,0,0,0
Delvarus,1,0,0,0,0,0,0
Ece,1,0,0,0,0,0,0
Kayonn,1,0,0,0,0,0,0
Maarcelino,1,0,0,0,0,0,0
Karlesica,0,0,0,1,0,0,0
Frubelyn,0,0,1,0,0,0,0
Masonta,1,0,0,0,0,0,0
Morriz,1,0,0,0,0,0,0
Geshna,1,0,0,0,0,0,0
Va,2,0,0,0,0,0,0
Dilanyelys,1,0,0,0,0,0,0
Ashten,1,0,0,0,0,0,0
Tereace,1,0,0,0,0,0,0
Deqwunn,0,0,0,1,0,0,0
Hegny,1,0,0,0,0,0,0
Thanh-Lam,1,0,0,0,0,0,0
Richemond,1,0,0,2,0,0,0
Vi,5,0,3,0,0,0,1
Sheltye,1,0,0,0,0,0,0
Shehriban,1,0,0,0,0,0,0
Einath,0,0,0,0,1,0,0
Freddrekia,0,0,0,0,0,0,1
Thon,1,0,0,0,0,0,0
Laurimar,1,0,0,0,0,0,0
Werman,1,0,0,0,0,0,0
Vy,4,0,5,0,0,0,0
Jameceo,1,0,0,0,0,0,0
Ronqretta,1,0,0,0,0,0,0
Herbi,0,0,0,1,0,0,0
Lieghanna,1,0,0,0,0,0,0
Garlencia,0,0,0,1,0,0,0
Lissette-Marie,1,0,0,0,0,0,0
Tien-Hua,1,0,0,0,0,0,0
Nikkoiya,1,0,0,0,0,0,0
Taiishaka,1,0,0,0,0,0,0
Aubin,0,0,0,1,0,0,0
Teeorie,0,0,0,0,0,0,1
Sudeeba,1,0,0,0,0,0,0
Sedobel,0,0,0,0,1,0,0
Ninierva,1,0,0,0,0,0,0
Corinthians,0,0,0,2,0,0,0
Sesugh,0,0,0,1,0,0,0
Z'Quaje,1,0,0,0,0,0,0
Waimel,1,0,0,0,0,0,0
Swandy,1,0,0,0,0,0,0
Iseabel,1,0,0,0,0,0,0
Sara-Leigh,1,0,0,0,0,0,0
Jamsson,1,0,0,0,0,0,0
Rayshawnaka,0,0,0,1,0,0,0
Xionitza,0,0,0,0,1,0,0
Oluwajoba,1,0,0,0,0,0,0
Petonito,0,0,0,0,0,1,0
Kyarash,1,0,0,0,0,0,0
Kesjuan,1,0,0,0,0,0,0
Nyamtsoo,1,0,0,0,0,0,0
Gui Nam,0,0,1,0,0,0,0
Yoesley,1,0,0,0,0,0,0
Shurlessa,0,0,0,1,0,0,0
Aderlaide,0,0,0,0,1,0,0
Calpricia,1,0,0,0,0,0,0
Shanyou,1,0,0,0,0,0,0
Ripudaman,0,0,1,0,0,0,0
Cedavean,1,0,0,0,0,0,0
Robertn,0,0,0,1,0,0,0
Yazirah,0,0,0,0,1,0,0
Miletsie,0,0,0,0,1,0,0
